338,0,194592
339,0,112625
340,0,139131
341,0,149955
342,0,193432
345,0,169339
346,0,186516
347,0,119310
348,0,130789
349,0,120112
350,0,110323
351,0,174800
352,0,121050
353,0,159730
354,0,131861
355,0,156697
356,1,135591
357,0,174486
358,0,110872
359,0,144265
360,0,154871
361,0,108205
362,1,142749
363,0,196503
364,0,136153
365,0,139873
366,0,134462
367,0,119940
368,0,105889
369,0,145787
370,0,123421
371,0,113500
372,0,144383
373,0,104540
374,0,115414
376,1,197503
378,0,105908
379,0,161164
380,0,149219
382,0,165617
383,0,173723
384,1,130196
385,0,193146
386,0,111584
387,0,106292
388,0,167504
389,0,134048
392,0,188209
393,0,167210
394,0,159229
395,0,137967
396,0,151886
397,0,114149
398,0,136168
399,0,172048
400,0,179204
401,0,179947
402,0,169538
403,0,111164
406,0,113900
407,0,191436
409,0,105471
410,0,122592
411,0,113527
412,0,109897
415,0,190642
416,0,148709
417,1,178013
418,0,140563
419,0,111426
420,0,184181
421,0,174459
422,0,117029
423,0,170890
424,0,158454
425,0,118058
426,0,163706
427,0,101274
428,0,132541
429,0,194060
431,0,151418
433,0,120589
434,0,141168
435,0,170958
437,0,179893
438,0,165537
439,0,137678
440,0,156155
441,0,188256
442,0,168519
443,0,145041
444,0,177197
445,0,137069
447,0,157692
448,0,125279
449,0,133556
450,0,105452
451,0,132072
452,0,131499
454,0,182153
455,0,111582
456,0,113035
457,0,166305
458,0,183288
459,0,117775
460,0,145034
461,0,185084
462,0,115006
463,0,197296
464,0,194697
465,0,128658
467,0,152851
468,0,109718
469,0,177871
470,0,188804
473,0,129194
474,1,194246
475,0,139351
476,0,161042
477,0,191025
478,0,137370
480,0,182365
481,0,117834
482,0,145066
483,0,173729
484,0,124150
485,0,116665
487,0,160958
488,0,178969
489,0,145439
492,0,114598
493,0,165956
494,0,125330
497,0,152166
498,0,127076
500,0,141591
501,0,190462
502,0,164271
503,0,117386
505,0,116719
506,0,170449
507,0,148905
508,0,128683
509,0,161218
510,0,129136
511,0,136962
512,0,102509
514,0,113635
515,0,184373
518,1,120954
519,0,100956
520,0,113820
521,0,114051
522,0,176515
523,0,176664
524,0,191580
525,0,128280
526,0,183693
527,0,165891
528,0,115758
529,0,112024
530,1,151499
531,0,163703
533,0,100009
534,0,193417
535,1,120138
536,0,156078
537,0,123969
538,0,191596
539,0,124411
540,0,160169
541,0,150721
542,0,113442
543,0,115307
544,0,186746
545,0,155327
546,0,127873
547,0,120988
548,0,139933
549,0,154997
550,0,185300
551,0,110611
552,0,124424
553,0,199094
554,0,196063
556,0,162724
557,0,196363
558,0,104958
560,0,140984
562,0,115068
563,0,120209
564,0,188343
565,0,103074
566,0,137353
567,0,168007
568,0,136944
569,0,116412
570,0,100913
571,0,193189
572,0,193283
573,1,133964
575,0,142552
576,0,126705
577,0,138214
579,0,138819
580,1,165653
582,0,152907
583,0,193132
584,0,167135
585,0,123154
586,0,186075
587,0,150352
588,0,170452
589,0,175721
591,0,154785
594,0,114388
595,0,127386
596,0,123769
597,0,195823
598,0,135194
599,0,137826
600,0,107020
601,0,138676
602,0,108101
603,0,104325
604,0,181204
605,0,145576
606,0,120467
608,0,171266
609,0,126909
610,0,130411
611,0,180644
612,0,149838
613,0,110548
614,0,112897
615,0,150021
616,0,101515
617,0,113450
618,0,181546
619,0,167213
621,0,151681
622,0,110768
623,0,177331
624,0,120063
625,0,145523
627,0,172013
628,0,177056
629,0,151847
630,0,129849
631,1,168097
632,0,104207
633,0,113546
634,1,168186
635,0,171351
637,0,158642
638,1,176623
639,0,142607
640,0,166611
641,0,110557
642,0,130310
643,0,115676
644,0,124257
645,0,182350
646,0,123602
647,0,117543
648,0,175013
649,0,107176
650,0,154910
651,0,110245
652,0,100262
653,0,155866
654,0,136326
655,0,179487
656,0,187777
657,0,165342
659,0,106721
662,0,144571
663,0,177445
664,0,181314
665,0,126226
666,0,182220
667,0,119154
668,0,166245
670,0,176690
671,0,126769
672,0,119707
673,0,188273
674,1,130960
675,0,107521
676,0,154607
677,0,100044
678,0,197703
679,0,156345
680,0,100143
681,0,192229
682,0,188382
685,0,103870
686,0,169424
687,0,118039
688,0,197752
689,0,163520
690,0,166781
692,0,123022
693,0,175802
694,0,123496
695,0,154201
696,0,146163
697,0,162458
698,0,108234
699,0,162523
700,0,199309
702,0,127036
703,0,168914
704,0,151175
707,0,140286
708,0,168790
709,0,161647
711,1,167380
712,0,108413
713,0,101074
715,0,186723
716,0,125161
717,0,135596
720,1,171046
721,1,185697
722,0,116649
723,0,156637
724,0,159598
725,1,165129
727,0,181317
728,1,174088
730,0,196407
731,1,173234
732,0,189222
733,0,196597
734,0,155267
735,0,127633
736,0,164142
737,0,119679
738,0,101840
740,0,184078
741,0,133898
742,0,135063
744,0,148472
745,0,101984
746,0,117382
747,0,179560
748,0,171044
749,0,114827
750,0,190831
751,0,141048
754,0,159325
755,0,123796
756,0,131927
757,0,108469
758,0,153472
759,0,165278
760,0,179466
761,0,163374
762,0,131670
763,0,167465
764,0,186125
765,0,132299
767,0,127785
768,0,170167
770,0,140093
771,0,173072
772,0,186398
773,0,171563
774,0,105216
775,0,190478
776,0,102794
778,0,132827
779,0,146508
780,0,140935
781,1,148270
782,1,125662
783,0,111007
784,0,187825
785,0,192508
786,0,117381
787,0,181463
788,0,139716
789,0,157637
790,0,143727
791,0,170658
792,0,197891
793,0,100777
794,0,112982
795,0,184041
796,0,127253
797,0,100863
798,0,167367
799,0,189529
800,0,185742
801,1,187764
802,0,166399
803,0,143339
804,0,148419
805,1,182868
806,0,149888
807,0,121760
808,1,139077
809,0,152899
810,0,168366
811,0,106435
812,0,186428
813,0,159474
814,0,163400
815,0,111886
816,0,116423
817,0,109637
818,0,154890
820,0,180654
821,0,125556
822,0,124634
823,0,158797
824,1,177990
825,0,131351
827,0,135487
828,0,180903
829,0,123940
830,0,165570
831,0,185983
832,0,140352
833,0,179120
835,0,177400
836,0,129267
837,0,190951
839,0,192656
840,0,121164
841,0,140374
842,0,131102
843,1,141809
844,0,156924
845,0,150294
846,0,195564
847,0,192917
849,1,137713
851,0,164210
852,0,104035
853,0,160617
854,0,176032
855,0,173950
856,0,101226
857,0,163836
858,1,100591
859,0,155792
860,0,176225
862,0,186550
863,0,137310
864,0,138624
865,0,147052
866,0,110638
867,0,184298
868,0,151779
869,0,191851
870,0,109361
872,0,135877
873,0,162837
874,0,191658
875,1,175965
876,0,158204
877,0,166453
878,0,105643
880,0,135921
882,0,163612
883,0,128471
885,0,149699
886,0,130937
887,0,166988
888,0,182214
889,0,112992
890,0,171089
891,0,191029
892,0,147152
893,0,119911
894,1,112487
895,0,151854
896,0,130347
897,0,141600
898,0,169725
899,0,106767
900,0,108257
901,0,107952
902,0,137798
903,0,191096
904,0,115746
907,0,149649
909,0,112514
911,0,141956
912,0,181690
914,0,182443
915,0,160079
916,0,193174
917,0,119336
918,0,175649
919,0,129169
920,0,161620
921,0,122566
922,0,121120
923,0,151107
924,1,111034
925,0,154191
926,0,136352
927,0,116557
928,0,110621
929,0,180435
932,0,114330
934,0,112004
935,0,132801
937,1,148592
938,0,118519
939,0,172181
941,0,166004
942,0,161750
943,0,161470
945,0,101713
946,1,183564
947,0,141508
948,0,107027
949,1,105589
951,0,144880
952,1,163476
953,0,175948
954,0,176383
955,0,185674
956,0,166142
957,0,145966
959,0,109466
960,0,143722
961,0,171136
962,0,124603
963,0,159921
964,0,150830
965,0,171980
966,0,144179
967,0,156007
968,0,162877
969,0,164177
970,0,196375
971,0,176106
972,0,109392
973,0,167888
974,0,132333
975,1,165225
976,0,101829
978,0,182676
979,0,163886
980,0,145579
981,0,161387
983,0,104257
984,1,104271
986,1,181032
987,0,175952
988,0,132542
989,0,130009
990,0,184231
991,0,199083
992,0,168526
993,0,148558
995,0,196752
996,0,118140
997,0,163287
998,0,166191
999,0,173415
1001,0,113060
1002,0,150419
1003,0,139183
1004,1,127794
1005,0,136262
1006,0,147743
1007,0,141227
1008,0,107172
1009,0,117245
1010,0,138250
1011,0,120775
1012,0,148016
1013,0,158123
1014,0,164558
1015,0,188218
1016,0,165042
1017,0,195160
1018,0,128155
1019,0,195044
1020,0,181521
1021,0,154151
1022,0,138538
1023,0,131773
1024,0,127666
1025,0,177039
1026,0,103873
1027,0,105588
1028,0,160073
1029,1,137563
1030,0,150113
1031,0,164255
1032,0,180157
1033,0,185337
1034,0,133565
1035,0,162548
1036,0,132480
1037,0,138878
1038,0,141320
1040,0,118695
1041,0,159277
1042,0,165314
1043,0,122487
1044,0,134022
1045,0,165871
1046,0,113191
1047,0,137911
1048,0,103089
1050,0,176773
1051,0,141974
1055,0,186193
1057,0,197464
1058,0,119551
1061,0,157703
1062,0,105525
1063,0,183863
1065,0,164579
1066,0,154406
1067,0,186753
1068,0,174792
1069,0,146500
1070,0,172359
1071,0,108590
1072,0,164280
1073,0,123842
1074,0,150275
1076,1,141828
1077,0,110935
1078,0,139673
1080,1,103538
1081,0,113656
1082,0,145976
1083,0,188353
1084,0,152984
1085,0,198028
1086,0,190691
1087,0,106134
1088,0,172055
1089,0,189910
1090,0,154005
1091,0,186458
1093,0,188758
1095,0,169237
1096,0,148775
1097,0,165854
1098,0,164266
1099,0,170688
1100,0,132614
1101,0,178785
1102,0,174166
1103,0,178752
1104,0,113352
1105,0,196044
1106,1,188969
1107,0,176467
1108,0,108891
1110,0,146561
1112,0,192293
1115,0,183654
1116,0,156833
1117,0,189656
1118,0,167482
1119,0,172919
1121,0,181293
1122,0,120223
1123,0,185530
1124,0,101547
1125,0,105323
1126,0,196276
1127,0,199833
1128,0,140660
1129,0,118948
1130,0,107346
1131,0,122946
1132,0,143524
1133,0,184776
1134,1,109996
1135,1,150402
1136,0,139574
1137,0,145653
1138,0,153994
1139,0,196529
1140,0,171540
1141,1,153413
1142,0,139780
1143,0,114095
1144,0,197299
1145,0,118857
1147,0,172889
1148,0,149228
1149,0,149721
1150,0,185937
1151,0,167445
1152,0,103867
1153,0,194298
1154,0,199657
1155,0,109579
1156,0,161828
1157,0,194293
1158,0,155719
1159,0,124550
1160,0,144448
1161,0,161381
1162,1,100147
1163,0,127531
1164,0,191263
1166,0,112576
1167,0,128622
1168,0,171364
1169,0,150193
1170,0,156322
1171,0,171475
1172,0,199569
1173,0,177265
1174,0,111717
1175,0,149478
1177,0,118627
1178,0,132240
1179,0,132074
1180,0,117495
1181,0,194198
1183,1,145559
1185,0,154525
1186,0,166695
1187,0,175150
1188,0,155110
1189,0,100023
1190,0,135802
1191,0,115346
1192,0,170433
1194,0,189525
1195,0,175158
1196,0,143821
1197,0,176732
1198,0,151608
1199,0,151187
1200,0,137450
1201,0,184603
1203,0,196080
1204,0,136615
1205,0,152970
1206,0,110021
1207,0,198966
1208,0,176035
1209,0,111104
1211,0,191198
1212,0,178788
1213,0,144341
1214,0,185907
1215,0,101180
1216,0,174714
1217,0,145268
1218,0,177649
1219,0,117973
1220,1,113887
1221,0,142115
1222,0,146266
1223,0,191339
1225,0,147064
1226,1,103915
1228,0,112020
1229,0,136381
1230,0,199546
1231,0,193451
1232,0,190398
1233,0,107110
1235,0,177899
1236,0,139338
1237,0,107620
1238,0,128225
1239,0,170934
1241,1,195017
1243,0,152163
1244,0,160739
1245,0,139691
1246,0,125523
1247,0,155555
1248,0,135449
1249,0,103686
1251,0,187675
1252,0,184146
1253,0,129963
1254,0,101831
1255,0,169830
1256,0,115354
1257,0,186617
1258,0,177293
1259,0,129826
1260,0,113125
1261,0,176090
1263,0,119856
1265,0,120573
1266,0,189402
1267,0,133666
1268,0,183355
1269,0,172465
1270,0,120750
1271,0,110426
1272,0,123531
1273,0,173531
1274,0,134360
1275,0,129753
1276,0,162846
1277,0,123846
1278,0,111843
1279,0,185112
1280,0,186100
1281,0,120241
1282,0,100302
1283,0,112334
1285,0,154861
1286,0,110814
1287,0,111856
1288,0,157082
1289,0,156790
1290,0,169308
1291,0,141087
1292,1,151349
1293,0,129786
1294,0,106608
1295,0,160771
1296,0,192531
1297,0,188242
1298,0,170886
1300,0,107033
1301,0,108607
1302,0,134962
1303,0,153857
1304,0,106493
1305,0,118114
1306,0,189590
1307,0,154320
1308,0,127034
1309,0,136813
1310,0,179108
1311,0,173933
1312,0,131720
1313,0,146075
1314,0,161745
1316,0,126277
1317,0,198886
1318,0,193879
1319,1,197140
1320,0,109648
1321,0,139634
1322,0,125464
1323,0,128839
1324,0,140065
1325,0,103883
1327,0,194022
1328,0,176744
1329,0,139888
1331,0,114467
1332,0,165244
1333,0,190520
1335,0,105480
1336,0,165018
1337,0,108870
1338,0,195037
1339,0,104951
1340,0,169611
1341,0,196869
1343,0,150332
1344,0,130931
1345,0,154167
1346,0,106893
1347,0,109456
1348,0,166385
1350,0,151527
1351,0,191220
1352,0,139555
1353,0,130519
1354,0,152633
1355,0,127417
1356,0,142815
1357,0,144710
1358,0,193262
1359,0,108736
1360,0,185089
1361,0,179013
1362,0,122699
1363,0,163367
1365,0,137220
1366,0,135135
1367,0,136710
1368,0,112848
1369,0,186547
1372,0,183402
1373,0,122508
1374,0,137853
1375,0,174661
1376,0,103404
1377,0,192054
1379,0,187426
1380,0,146215
1382,0,183420
1384,0,115028
1385,0,174825
1386,0,147056
1387,0,129649
1388,0,192652
1390,0,196622
1391,0,127569
1392,0,132406
1393,0,180240
1394,0,164187
1395,0,139826
1396,0,169346
1397,1,191863
1398,0,155582
1399,0,131945
1401,0,140181
1402,0,139310
1403,0,115955
1404,0,129129
1405,0,180290
1407,0,162470
1408,0,150957
1409,0,124337
1410,0,158572
1411,0,175346
1412,0,181539
1413,0,185201
1414,0,137621
1415,0,110961
1417,0,105034
1418,0,102465
1419,0,131290
1420,0,124230
1421,0,164220
1422,0,188514
1423,0,145801
1424,0,161900
1425,0,106218
1426,0,132722
1428,0,121628
1430,0,184067
1431,0,105673
1432,0,150380
1433,0,111474
1434,0,180893
1435,0,174444
1437,0,136436
1438,0,121129
1439,0,156532
1440,0,182648
1441,0,169282
1442,0,144749
1443,0,169093
1444,0,190564
1445,0,135868
1446,0,150030
1447,0,120854
1448,0,173597
1449,0,157890
1450,0,148399
1451,0,115463
1452,0,156406
1453,0,122894
1454,0,162360
1455,0,129349
1457,0,115936
1458,0,161890
1459,0,170103
1460,0,166621
1462,0,183133
1463,0,172960
1464,0,151678
1465,0,102202
1466,0,101444
1467,0,194265
1469,0,121550
1471,0,161305
1473,0,117038
1474,1,140051
1475,0,115212
1476,0,135532
1477,0,159077
1478,1,177940
1479,0,115916
1480,0,196538
1483,0,185710
1484,0,103665
1485,0,121864
1486,0,143226
1487,0,134269
1488,0,199018
1489,0,192218
1490,0,135580
1491,0,186760
1492,0,129648
1493,0,140633
1494,0,191711
1495,0,164191
1496,0,118751
1497,0,134780
1498,0,119647
1501,0,194689
1502,0,168994
1503,0,176465
1504,0,170476
1505,0,184575
1506,0,178914
1507,0,113602
1508,0,113357
1509,0,145540
1510,0,151998
1512,0,132668
1513,0,112710
1514,0,186962
1515,0,190163
1516,1,110875
1517,0,118304
1518,0,131456
1519,0,185017
1520,0,102809
1522,0,109569
1524,0,164922
1525,0,165057
1526,0,145293
1527,1,121326
1528,1,166326
1529,0,134428
1530,0,178017
1531,0,185858
1532,0,139270
1533,0,174474
1535,0,194346
1538,0,196547
1539,0,158958
1540,0,155092
1541,0,100705
1542,0,166027
1543,0,151816
1544,0,119646
1546,0,124228
1547,0,153477
1549,0,100055
1550,1,157006
1551,0,131207
1552,0,170777
1554,0,118852
1555,0,174692
1557,0,191920
1559,0,147179
1561,0,125145
1563,0,183430
1564,0,146183
1565,0,152881
1566,0,132745
1567,1,181924
1568,0,185964
1569,0,100045
1570,0,154982
1571,0,197438
1572,0,140355
1573,0,152099
1575,0,199316
1576,0,159112
1577,0,190193
1578,0,147184
1579,0,169054
1580,0,111714
1581,0,113063
1582,0,115654
1583,0,110922
1584,0,153048
1585,0,183666
1586,0,192146
1589,0,120742
1590,0,146302
1591,0,106444
1592,0,135208
1593,0,126902
1594,1,183180
1595,0,159688
1596,0,143079
1597,0,125822
1600,0,185444
1601,0,100160
1602,0,108723
1603,0,193740
1604,0,193058
1605,0,105256
1606,1,198612
1608,0,155259
1610,0,114578
1611,1,168370
1612,0,125382
1614,0,115294
1616,0,194521
1617,0,178626
1618,0,178454
1619,0,193606
1620,1,128318
1621,0,102458
1622,0,102386
1624,0,182330
1625,0,197715
1627,0,111575
1628,0,110942
1629,0,197030
1631,0,104107
1632,0,171409
1633,0,129770
1634,0,115518
1636,0,137212
1637,0,151551
1638,0,160478
1639,0,176027
1640,0,153796
1641,0,174523
1642,0,177160
1644,0,185422
1645,0,162996
1646,0,170199
1647,0,123937
1648,0,105644
1649,0,173466
1650,0,142685
1651,0,133003
1653,0,116032
1654,0,134639
1655,0,117058
1656,0,162975
1657,0,118815
1658,0,144052
1660,0,136296
1661,0,144500
1662,0,180788
1664,0,123355
1665,0,156635
1666,0,143726
1667,0,190882
1668,0,120771
1671,0,126349
1672,0,129060
1673,0,164903
1674,0,177296
1675,0,185767
1677,0,146443
1679,0,103213
1680,0,162350
1681,0,162730
1682,0,184090
1683,0,113547
1684,0,138972
1685,0,148307
1686,0,179449
1688,0,167429
1689,0,112680
1690,0,124967
1691,0,139431
1692,0,120536
1693,0,182343
1694,0,135253
1695,0,102164
1696,0,149989
1697,0,100545
1698,0,123118
1699,1,168451
1700,0,157047
1701,0,191476
1703,0,134414
1705,0,181345
1706,0,133793
1707,0,161621
1708,0,153866
1709,0,157215
1710,0,108572
1711,0,132056
1712,0,182577
1713,0,108569
1714,0,111365
1715,0,135233
1716,0,175801
1717,0,165692
1718,0,121066
1720,0,121423
1724,0,173160
1725,0,190024
1726,0,109857
1727,0,115868
1728,0,120815
1729,0,110232
1730,0,176014
1731,0,137199
1732,0,145721
1733,0,113712
1735,0,143233
1736,0,149209
1737,0,197537
1738,0,145558
1739,0,168599
1740,0,133186
1741,0,120049
1742,0,153784
1743,0,102748
1745,0,164007
1746,0,107267
1747,0,109552
1748,0,118725
1749,0,102076
1750,0,131278
1751,0,197615
1753,0,179380
1754,0,103405
1755,0,133138
1756,0,128297
1757,0,182650
1758,0,184443
1759,0,115594
1760,0,188854
1761,0,150904
1762,0,126479
1763,0,153895
1764,1,117463
1765,0,145878
1766,0,185657
1767,0,129892
1769,0,147591
1770,0,158667
1771,0,146567
1772,1,109557
1773,0,131744
1775,0,145692
1776,0,138115
1777,0,180610
1778,0,197880
1779,0,182482
1780,0,149672
1783,0,192008
1784,0,174117
1786,0,117205
1787,0,138205
1788,0,144980
1791,0,178458
1792,0,140211
1793,0,189459
1794,0,163615
1796,0,178045
1797,0,155317
1799,0,173104
1800,0,140939
1801,0,133616
1802,0,111237
1803,0,141573
1804,1,114002
1805,0,170331
1808,0,184172
1809,0,103739
1811,0,150231
1812,0,191955
1813,0,168923
1814,0,194065
1815,0,186336
1816,0,173580
1817,0,166043
1818,0,181114
1819,0,117531
1820,0,118293
1821,0,155916
1823,0,174528
1824,0,184335
1825,0,139382
1826,0,141552
1827,0,115216
1828,0,132217
1829,0,108935
1830,0,172403
1833,0,186230
1834,0,129968
1836,0,160508
1837,0,128181
1838,0,158617
1839,0,141353
1840,1,154711
1841,0,144416
1842,0,102152
1843,0,170596
1844,0,147662
1845,0,199215
1846,0,114914
1847,0,155576
1848,0,107637
1849,0,114623
1850,0,109100
1851,0,131070
1852,0,134050
1853,0,119890
1854,0,182779
1855,0,150580
1856,0,169092
1857,0,107691
1858,0,193952
1859,0,116293
1860,0,115497
1861,0,193695
1862,0,126486
1863,0,141936
1864,0,130071
1865,0,133746
1866,0,130641
1868,0,125227
1869,0,186017
1870,0,129035
1871,0,167926
1872,0,147599
1873,0,148068
1874,0,152798
1875,0,122192
1877,0,119673
1878,0,191400
1879,0,135978
1880,0,157302
1881,0,107606
1884,0,176925
1887,0,159866
1888,0,135123
1890,0,155480
1893,0,148009
1894,0,168747
1895,0,100751
1896,0,106082
1897,0,129895
1898,0,156176
1899,1,189620
1900,0,116403
1901,1,184490
1902,0,135491
1903,0,161584
1904,0,156208
1905,0,136150
1906,0,178566
1907,0,149844
1908,0,122221
1909,0,184636
1910,0,154264
1911,0,104661
1912,0,171954
1913,0,140171
1914,0,130077
1915,1,121756
1916,0,101232
1917,0,116633
1918,0,132428
1920,0,162298
1921,0,151900
1923,0,165076
1925,0,126798
1926,0,157543
1927,0,171156
1928,0,146368
1929,0,123461
1930,0,112903
1931,1,167478
1932,0,123386
1934,0,109262
1935,0,198231
1936,0,108798
1937,0,145519
1939,0,172204
1941,0,140142
1942,0,129875
1943,0,102403
1944,0,131340
1945,0,129605
1946,0,159092
1947,0,159435
1948,0,179684
1949,1,122008
1950,0,136934
1951,0,138857
1952,0,109891
1953,0,195275
1954,0,179413
1955,0,160262
1956,0,115722
1957,0,137654
1958,1,128137
1959,0,136513
1960,0,129537
1962,0,148663
1963,0,125620
1964,0,150311
1965,0,176790
1966,0,171809
1967,0,187014
1968,0,152157
1969,0,138907
1970,0,144456
1971,0,123389
1972,0,190997
1973,0,122165
1978,0,120032
1980,0,136521
1981,0,172886
1982,0,133155
1983,0,118033
1985,0,138520
1986,0,198752
1988,0,137710
1990,0,189131
1991,0,165343
1992,0,173132
1993,0,183549
1994,0,197047
1995,1,144420
1999,0,168476
2001,0,176876
2002,0,144217
2003,0,181620
2004,0,122941
2005,0,104311
2006,0,122557
2007,0,178432
2008,0,184705
2009,0,109615
2011,0,142987
2012,0,122070
2013,0,166334
2015,0,162267
2016,0,110371
2017,0,173084
2018,0,151079
2019,0,170003
2020,0,141473
2021,0,103637
2022,0,191182
2023,0,130428
2024,0,114511
2025,1,170853
2028,0,148569
2029,1,156954
2030,0,155203
2032,0,146522
2033,0,166172
2034,0,187734
2035,0,146528
2036,0,191138
2037,0,118637
2038,0,116094
2039,0,175302
2040,1,115117
2041,0,180464
2042,0,126841
2043,0,146319
2044,0,168888
2045,0,162865
2046,0,158542
2047,0,106604
2048,0,187721
2049,0,107945
2050,0,158037
2051,0,184088
2052,0,118182
2054,0,106500
2055,0,113552
2056,0,157668
2058,0,150591
2059,0,141203
2060,0,186834
2062,0,188597
2064,0,169156
2065,0,137075
2066,0,186403
2067,0,104215
2069,0,186948
2070,0,127940
2072,0,160953
2074,0,160999
2075,0,177813
2076,0,178419
2077,0,134186
2078,0,141694
2079,0,126184
2080,0,169193
2081,1,109103
2082,0,183349
2083,0,134472
2084,0,119237
2085,0,185580
2086,0,187290
2087,0,158410
2088,0,135776
2089,0,102787
2090,0,152175
2091,0,135391
2092,0,154019
2093,0,187371
2094,0,153449
2096,0,143199
2097,0,107396
2098,0,109937
2100,0,131956
2101,0,145578
2102,0,192463
2103,0,158138
2104,0,117307
2105,0,117457
2108,0,198802
2109,0,121458
2110,0,135965
2111,0,168493
2112,0,186165
2113,1,168729
2114,0,106832
2116,0,163166
2117,0,181400
2118,0,140277
2119,0,132023
2120,0,174382
2122,0,185063
2123,0,194676
2124,1,179058
2125,0,170236
2126,0,170867
2127,0,142076
2128,0,152495
2129,0,154842
2130,0,155612
2131,0,120234
2132,0,117606
2133,0,161313
2134,0,197277
2135,0,177747
2136,0,139727
2137,0,112204
2138,0,153538
2139,0,181696
2140,0,168169
2141,0,193356
2142,0,157922
2143,0,106947
2144,0,105479
2145,0,116870
2146,0,135649
2147,0,143968
2149,0,128303
2150,1,189980
2151,0,153468
2152,0,127190
2153,0,136687
2154,0,100483
2155,0,192095
2156,0,157872
2157,0,129039
2158,0,123815
2159,0,112019
2160,0,108050
2161,0,110612
2162,0,128267
2163,0,115698
2164,0,150387
2165,0,107361
